tsne1,tsne2,customer_id,cluster
0.96994567,-81.52683,537,0
-3.238197,104.2576,538,1
31.550707,35.44108,539,1
-65.85995,54.19744,540,2
35.393147,-38.03736,541,4
88.48782,-8.489949,542,3
-19.819502,62.17924,543,1
-6.9614205,34.72865,544,1
-25.605986,71.18946,545,1
47.35494,32.588547,546,3
60.110756,5.9696336,547,3
66.06673,21.0118,548,3
-37.20784,-74.900246,549,0
-74.623566,39.093815,550,2
11.17745,19.26944,551,4
-14.84186,-17.56217,552,4
-3.6700473,68.8076,553,1
1.1231434,-43.52433,554,4
53.458344,42.31258,555,3
-19.188223,50.502613,556,1
80.82754,36.681404,557,3
-81.88126,-29.39853,558,2
66.40403,2.728111,559,3
0.3261508,65.61352,560,1
13.812479,-65.94338,561,0
-23.208313,-87.92933,562,0
43.977676,24.433632,563,3
-28.130194,-6.759223,564,2
-38.18506,-43.118378,565,0
30.161572,-62.271027,566,4
33.677094,22.567368,567,3
19.060383,40.491512,568,1
13.570883,-91.166824,569,0
84.33854,11.336551,570,3
-62.76301,21.961182,571,2
16.849075,-12.389609,572,4
42.368534,49.36152,573,1
49.374256,-19.691936,574,4
-57.15516,-8.08766,575,2
-47.091953,-48.42451,576,0
-23.211052,-14.873836,577,4
-24.491339,-48.55254,578,0
-50.046032,-43.5166,579,0
-75.685776,-36.53436,580,2
69.78754,39.75745,581,3
-24.571486,-51.27169,582,0
-53.885414,-58.310047,583,0
25.079227,-72.91975,584,0
8.102,-80.13225,585,0
-49.340797,-52.164795,586,0
33.640587,-17.447172,587,4
18.40917,-58.078934,588,0
21.058811,79.3835,589,1
-25.341488,56.913853,590,1
63.083168,-2.999407,591,3
-22.474335,-54.748615,592,0
4.746851,-61.532696,593,0
82.15077,19.731152,594,3
27.668955,27.897333,595,1
-38.89229,47.8091,596,1
-10.2462015,61.603806,597,1
-81.974754,43.81219,598,2
-4.3850574,-2.8103929,599,4
-0.277178,-59.420197,600,0
-5.6229415,53.240276,601,1
-24.842588,-2.505997,602,2
100.23472,2.416625,603,3
23.270483,70.617516,604,1
14.518276,-15.364716,605,4
37.86036,52.50183,606,1
72.74182,0.019633656,607,3
-28.538912,-58.583473,608,0
-30.328321,-50.343792,609,0
37.202385,31.896585,610,3
-34.78345,49.719738,611,1
-65.187355,52.598656,612,2
-79.604935,-23.304626,613,2
4.2599583,6.6218424,614,4
40.12994,35.56446,615,3
-61.8467,-44.481224,616,2
-24.772005,-2.4417453,617,2
28.57929,-45.069153,618,4
46.28569,37.414806,619,3
4.952422,16.811087,620,4
36.730705,19.600779,621,3
-99.26631,-13.66109,622,2
-51.364746,-36.653275,623,2
-10.684713,-78.1986,624,0
-88.64489,-29.335802,625,2
-6.146574,-10.560128,626,4
40.281185,-48.333946,627,4
-60.49922,5.990454,628,2
73.35137,-8.28053,629,3
-29.016611,-70.03446,630,0
-44.282856,58.45231,631,1
-14.254165,-8.0812435,632,4
91.70861,-5.617327,633,3
-64.366356,17.773184,634,2
45.24113,-6.2846217,635,3
36.512577,-53.05058,636,4
50.42329,42.5603,637,3
-78.18522,10.917733,638,2
55.226055,-25.87839,639,4
-52.56085,34.06894,640,2
42.047302,-39.507168,641,4
-65.94621,54.399666,642,2
42.819324,25.574116,643,3
17.161856,-72.212105,644,0
36.242104,-31.893307,645,4
20.934029,-16.330557,646,4
42.079838,47.76212,647,3
-63.689194,53.95953,648,2
36.4536,1.5050764,649,4
-76.52086,11.257209,650,2
-65.67707,53.7026,651,2
-46.09907,-66.63961,652,0
27.72623,27.18507,653,1
19.13614,-60.19303,654,0
32.75947,-37.770794,655,4
32.266464,48.132507,656,1
13.527606,-41.815594,657,4
-23.250374,75.60488,658,1
54.43017,-20.791908,659,3
-15.526866,45.49932,660,1
-78.98105,15.776365,661,2
-37.57846,-55.34818,662,0
-35.607334,49.976948,663,1
-1.2512782,-9.49529,664,4
63.00041,-8.485086,665,3
59.82659,-11.538542,666,3
49.633194,44.74708,667,3
61.62601,-29.33744,668,3
-58.043957,-12.465348,669,2
-66.58476,21.876799,670,2
28.621422,-16.161667,671,4
51.096897,49.501194,672,3
4.769752,-77.679214,673,0
-35.925793,65.36522,674,1
76.53129,-15.2393675,675,3
31.124226,-59.41849,676,4
40.435337,-1.7038716,677,4
-22.730274,-77.08673,678,0
41.233795,-1.0575868,679,4
-51.657063,51.285934,680,1
49.010715,43.459183,681,3
-17.297102,-4.058379,682,4
-23.497147,-53.218372,683,0
41.684788,-10.382667,684,4
-79.671585,-28.291819,685,2
-69.237946,-41.95258,686,2
46.281403,-27.576246,687,4
-45.871136,0.60247666,688,2
41.95756,48.473545,689,1
-13.023922,-8.438968,690,4
18.461708,96.35071,691,1
72.353485,13.695424,692,3
-39.18153,-19.672924,693,2
29.873135,52.30666,694,1
-39.084972,-10.488624,695,2
89.16705,21.576029,696,3
-80.38608,42.518314,697,2
39.36699,-14.289222,698,4
-47.758926,31.06163,699,2
-63.72698,50.50448,700,2
-40.338127,39.275185,701,1
17.858196,-51.478107,702,4
-6.617237,66.07539,703,1
43.84179,-11.404916,704,4
37.560627,5.57107,705,4
23.094902,-85.10471,706,0
61.872353,0.80137634,707,3
-19.508701,35.27943,708,1
-58.34173,-48.144146,709,2
-26.525099,-72.67902,710,0
63.706783,14.32207,711,3
-24.876152,-4.029439,712,2
44.8583,36.380917,713,3
24.167677,77.62912,714,1
-40.383717,-13.574396,715,2
6.579398,18.565752,716,4
0.27712488,16.204184,717,4
2.2374675,32.85398,718,1
-4.4686837,104.64107,719,1
35.655434,-51.52685,720,4
-45.673344,-11.673824,721,2
-82.59722,-24.27387,722,2
2.3549783,41.452694,723,1
63.419025,16.812202,724,3
-37.43387,-75.11312,725,0
20.758383,79.8387,726,1
20.070412,33.891727,727,1
-5.3222494,-3.1613073,728,4
-64.871864,17.593555,729,2
11.061812,19.362646,730,4
-47.130146,-47.014313,731,0
19.416334,68.95,732,1
-88.483116,-28.507002,733,2
37.726116,-32.87929,734,4
17.322092,-70.29206,735,0
28.306683,-62.007782,736,0
21.512177,70.623566,737,1
27.745354,-44.341267,738,4
64.12615,-19.990158,739,3
-39.56834,40.852867,740,1
-67.7837,-43.638084,741,2
54.634052,-32.27211,742,4
-25.30853,-18.832182,743,2
-17.30705,-83.61038,744,0
-41.046352,41.24712,745,1
34.454193,49.214268,746,1
36.100677,-4.32378,747,4
68.69845,0.07262485,748,3
-60.203213,-50.368793,749,0
-21.500778,35.88709,750,1
62.75096,10.195821,751,3
64.86729,21.78394,752,3
-68.71541,-6.8269744,753,2
13.640651,-75.96711,754,0
-2.2754002,13.038104,755,4
-82.94553,39.089996,756,2
52.006847,-15.290364,757,3
9.229821,42.357983,758,1
-8.081339,103.645294,759,1
-65.07142,5.16086,760,2
16.477785,-10.249883,761,4
85.21956,23.640413,762,3
81.4699,19.68174,763,3
60.963345,8.196406,764,3
60.075214,-26.16111,765,3
0.20445435,-90.18971,766,0
-35.506336,41.211735,767,1
77.14179,4.9584503,768,3
4.2225785,-76.87972,769,0
23.20985,-27.306223,770,4
-7.1525397,66.16388,771,1
37.30863,-60.646267,772,4
-2.9096382,-63.954372,773,0
52.50401,-31.088373,774,4
-22.982212,38.69017,775,1
-48.760544,29.851294,776,2
-48.292645,-13.747059,777,2
-14.699841,44.412525,778,1
63.97975,-20.038721,779,3
6.227107,1.861748,780,4
41.463642,-54.83461,781,4
71.67738,34.33196,782,3
10.855187,-70.44254,783,0
-1.9529727,-101.59641,784,0
-62.020008,-3.9899507,785,2
17.733297,99.69938,786,1
30.83445,1.0754626,787,4
-75.897224,38.725704,788,2
-5.292192,44.81949,789,1
-19.177456,68.08013,790,1
24.428698,88.99097,791,1
23.182224,-30.344242,792,4
-13.66875,-18.72061,793,4
-0.6381302,59.458344,794,1
-25.48585,70.559555,795,1
42.472847,-45.601635,796,4
5.3308506,44.722942,797,1
45.885315,-5.981542,798,3
58.826668,7.402438,799,3
78.31289,-15.158791,800,3
21.428848,-60.275723,801,0
18.461412,-93.95278,802,0
-77.91375,-25.681814,803,2
33.92625,-32.145477,804,4
-11.061136,6.9316573,805,4
-11.860374,-6.51386,806,4
-15.608791,-13.480565,807,4
7.294081,105.50024,808,1
-35.630424,-76.881805,809,0
76.920006,-1.1095835,810,3
8.769959,-31.47224,811,4
32.371155,46.996727,812,1
-40.356327,39.28345,813,1
15.195314,-18.19653,814,4
25.151875,-19.195436,815,4
-40.64607,-8.592923,816,2
-6.7157397,-93.1365,817,0
3.222123,65.05871,818,1
5.0486608,-57.083454,819,0
22.008497,-3.6981814,820,4
-52.541683,-59.118305,821,0
-3.6702304,-4.663816,822,4
14.87532,75.1207,823,1
49.15817,-4.803041,824,3
0.43855134,66.09221,825,1
-58.271107,-34.07641,826,2
-78.68447,8.925258,827,2
-2.6742625,50.58541,828,1
-84.753494,42.638523,829,2
29.475557,-13.909334,830,4
9.015201,12.113129,831,4
-64.82078,51.190422,832,2
41.77787,47.685093,833,1
-24.492983,73.583595,834,1
-45.68805,1.9157885,835,2
34.14402,-6.2491574,836,4
-3.9746568,-4.782346,837,4
-5.5674114,61.295578,838,1
-67.55905,-1.6053904,839,2
14.839427,-95.023445,840,0
60.469593,-27.007215,841,3
80.72558,35.935555,842,3
-37.845776,-19.70051,843,2
-98.57305,-17.079771,844,2
17.722143,94.77846,845,1
-9.216429,38.21077,846,1
25.810299,-68.20563,847,0
-27.884167,56.696926,848,1
48.460297,-5.149336,849,3
59.79741,-15.092956,850,3
-12.993094,-8.444609,851,4
7.326778,7.5889077,852,4
7.046459,-31.724236,853,4
-86.22556,-25.87592,854,2
58.37822,-32.058273,855,4
-37.528553,44.264267,856,1
-25.727352,-73.009094,857,0
59.47825,29.918356,858,3
35.578194,2.4911458,859,4
33.148342,-10.253942,860,4
35.796947,-50.279137,861,4
9.991755,101.98339,862,1
-66.60479,-42.353313,863,2
-45.83147,-2.388737,864,2
-44.511086,-3.9408684,865,2
33.380608,-32.640553,866,4
53.25036,-14.2565775,867,3
11.423797,19.686499,868,4
-21.362558,34.28094,869,1
-81.627655,21.79363,870,2
34.459755,31.529991,871,3
-4.0498824,-54.534897,872,0
-59.70278,0.9276121,873,2
-67.882286,-45.51105,874,2
91.17653,11.085336,875,3
-10.361844,5.742013,876,4
23.360281,79.018394,877,1
-62.853363,-5.1984935,878,2
-67.95191,-6.6184297,879,2
-7.153716,-94.93208,880,0
-5.410835,72.73729,881,1
-3.4563901,103.60697,882,1
31.040152,6.5567656,883,4
24.52856,-71.68082,884,0
-30.703485,-65.86052,885,0
-71.9299,37.58653,886,2
84.585915,-12.235509,887,3
103.417984,3.80368,888,3
-7.1979823,-99.66702,889,0
34.05901,-40.47569,890,4
2.6421278,22.18782,891,1
-27.190176,-56.59294,892,0
-78.95152,10.173378,893,2
-45.724304,-16.097097,894,2
90.71296,-6.1142983,895,3
-8.453558,65.7157,896,1
-60.82927,-47.703266,897,2
-37.24859,-79.441734,898,0
71.91001,38.508892,899,3
-35.101925,64.330505,900,1
41.33938,-54.8192,901,4
-42.981583,46.89243,902,1
33.42306,-27.032137,903,4
76.19021,33.65286,904,3
-56.527077,-51.395622,905,0
-50.986584,-53.114872,906,0
17.968834,-38.296646,907,4
6.3839717,56.78799,908,1
86.37916,0.35309282,909,3
26.929482,24.563324,910,3
87.57674,-14.881037,911,3
4.4701004,15.78361,912,4
21.583551,80.049545,913,1
21.162374,-7.3813553,914,4
-65.4119,-1.5924808,915,2
32.705734,1.7429198,916,4
